code_type	code_group	code	term
medcode	strat_ASCVD	748941000006115	"Left sided intracerebral haemorrhage, unspecified"
medcode	strat_ASCVD	884421000006119	Cerebral haemorrhage
medcode	strat_ASCVD	130375018	Lateral medullary syndrome
medcode	strat_ASCVD	345684012	Carotid territory transient ischaemic attack
medcode	strat_ASCVD	300348012	Other transient cerebral ischaemia
medcode	strat_ASCVD	416991000006112	Transient cerebral ischemia
medcode	strat_ASCVD	58046010	Vertebral artery syndrome
medcode	strat_ASCVD	6360391000006118	Atypical angina
medcode	strat_ASCVD	542251000006112	"Cerebral infarction due to cerebral venous thrombosis, non-pyogenic"
medcode	strat_ASCVD	345650013	Brainstem infarction NOS
medcode	strat_ASCVD	256460011	ECG: myocardial infarct NOS
medcode	strat_ASCVD	208365015	Postoperative myocardial infarction
medcode	strat_ASCVD	2537483013	Chronic coronary insufficiency
medcode	strat_ASCVD	299808017	Subsequent myocardial infarction
medcode	strat_ASCVD	59952018	Nocturnal angina
medcode	strat_ASCVD	495394013	Cortical haemorrhage
medcode	strat_ASCVD	300344014	Carotid artery syndrome hemispheric
medcode	strat_ASCVD	1667741000000110	[V]Personal history of transient ischaemic attack
medcode	strat_ASCVD	1234306015	Acute septal infarction
medcode	strat_ASCVD	4032016	Healed myocardial infarction
medcode	strat_ASCVD	345658018	Pure sensory lacunar syndrome
medcode	strat_ASCVD	5492171000006112	TIA
medcode	strat_ASCVD	905351000006113	[RFC] Myocardial infarction (MI)
medcode	strat_ASCVD	299712015	True posterior myocardial infarction
medcode	strat_ASCVD	299719012	Acute atrial infarction
medcode	strat_ASCVD	447324018	Acute Q-wave infarct
medcode	strat_ASCVD	6360351000006112	Multi vessel coronary artery disease
medcode	strat_ASCVD	6651221000006117	STEMI - ST elevation myocardial infarction
medcode	strat_ASCVD	299720018	Other acute myocardial infarction NOS
medcode	strat_ASCVD	460681000006116	Acute transmural myocardial infarction of unspecif site
medcode	strat_ASCVD	884141000006116	Coronary thrombosis
medcode	strat_ASCVD	7571581000006113	Acute anterior ST segment elevation myocardial infarction
medcode	strat_ASCVD	5011471000006116	Posterior circulation stroke of uncertain pathology
medcode	strat_ASCVD	7054171000006115	Acute lacunar infarction
medcode	strat_ASCVD	744921000006116	"Intracerebral haemorrhage in hemisphere, unspecified"
medcode	strat_ASCVD	12223101000006118	Intracerebral haemorrhage
medcode	strat_ASCVD	14068071000006114	History of transient ischaemic attack
medcode	strat_ASCVD	300353019	Intermittent cerebral ischaemia
medcode	strat_ASCVD	8231151000006110	Personal history of transient ischaemic attack
medcode	strat_ASCVD	1786198013	Thrombosis - coronary
medcode	strat_ASCVD	299723016	Other acute and subacute ischaemic heart disease
medcode	strat_ASCVD	7572321000006112	Acute ST segment elevation myocardial infarction of inferior wall
medcode	strat_ASCVD	5886711000006111	Ischaemia of feet
medcode	strat_ASCVD	5011041000006118	Anterior cerebral circulation infarction
medcode	strat_ASCVD	5011411000006113	Thalamic haemorrhage
medcode	strat_ASCVD	1212072018	Occlusive stroke
medcode	strat_ASCVD	6348301000006119	Embolic stroke
medcode	strat_ASCVD	682481000006118	Myocardial infarction aborted
medcode	strat_ASCVD	216351000006118	Post infarction pericarditis
medcode	strat_ASCVD	7105241000006116	Typical angina
medcode	strat_ASCVD	494438016	Subendocardial ischaemia
medcode	strat_ASCVD	6864781000006110	Myocardial ischaemia
medcode	strat_ASCVD	109915012	Post-myocardial infarction syndrome
medcode	strat_ASCVD	14130101000006118	Stenosis of anterior descending branch of left coronary artery
medcode	strat_ASCVD	6021731000006115	Critical ischaemia of foot
medcode	strat_ASCVD	5967391000006111	Multiple lacunar infarcts
medcode	strat_ASCVD	423221000006117	[X]Predominantly cortical dementia
medcode	strat_ASCVD	370701000006118	[X]Cerebrl infarctn due/unspcf occlusn or sten/cerebrl artrs
medcode	strat_ASCVD	300956017	"[X]Intracerebral haemorrhage in hemisphere, unspecified"
medcode	strat_ASCVD	542831000006116	Cerebral embolus
medcode	strat_ASCVD	906771000006113	[RFC] Peripheral vascular disease
medcode	strat_ASCVD	299742017	Coronary thrombosis not resulting in myocardial infarction
medcode	strat_ASCVD	300874013	[X]Other forms of angina pectoris
medcode	strat_ASCVD	299800012	Other specified chronic ischaemic heart disease
medcode	strat_ASCVD	299804015	Other specified chronic ischaemic heart disease NOS
medcode	strat_ASCVD	299708014	Acute anteroapical infarction
medcode	strat_ASCVD	967931000006114	Acute myocardial infarction of posterolateral wall
medcode	strat_ASCVD	6850801000006111	Disorder of coronary artery
medcode	strat_ASCVD	3381601000006117	Acute myocardial infarction of anterior wall
medcode	strat_ASCVD	300963017	[X]Other specified peripheral vascular diseases
medcode	strat_ASCVD	459308015	Type 2 diabetes mellitus with peripheral angiopathy
medcode	strat_ASCVD	3515794015	Acute cerebral ischaemia
medcode	strat_ASCVD	5011291000006119	Haemorrhagic cerebral infarction
medcode	strat_ASCVD	5011461000006111	Anterior circulation stroke of uncertain pathology
medcode	strat_ASCVD	57341000006119	Wallenberg's syndrome
medcode	strat_ASCVD	5011491000006115	Anterior circulation transient ischaemic attack
medcode	strat_ASCVD	5492221000006118	Transient ischemic attack
medcode	strat_ASCVD	2476647018	Vertebral artery compression syndrome
medcode	strat_ASCVD	4354151000006115	Right coronary artery occlusion
medcode	strat_ASCVD	931961000006117	Acute coronary syndrome
medcode	strat_ASCVD	100681000006116	"Thrombosis of atrium, auricular appendage, and ventricle as current complications following acute myocardial infarction"
medcode	strat_ASCVD	537751000006115	Cardiac rupture after acute myocardial infarction
medcode	strat_ASCVD	299763015	Angina decubitus NOS
medcode	strat_ASCVD	14130061000006116	Stenosis of right coronary artery
medcode	strat_ASCVD	8036721000006118	Chronic total occlusion of coronary artery
medcode	strat_ASCVD	299812011	Subsequent myocardial infarction of inferior wall
medcode	strat_ASCVD	5887631000006111	Exertional angina
medcode	strat_ASCVD	6546111000006118	ACS - Acute coronary syndrome
medcode	strat_ASCVD	460686018	[V]Presence of aortocoronary bypass graft
medcode	strat_ASCVD	299750014	Other acute and subacute ischaemic heart disease NOS
medcode	strat_ASCVD	6860251000006115	Ischemic heart disease
medcode	strat_ASCVD	3371381000006110	CAD - Coronary artery disease
medcode	strat_ASCVD	7571601000006115	Acute STEMI (ST elevation myocardial infarction) of anterior wall
medcode	strat_ASCVD	7572331000006110	Acute STEMI (ST elevation myocardial infarction) of inferior wall
medcode	strat_ASCVD	14132941000006118	Myocardial infarction with non-obstructive coronary artery
medcode	strat_ASCVD	370661000006114	[X]Cereb infarct due unsp occlus/stenos precerebr arteries
medcode	strat_ASCVD	3508964014	Cerebrovascular accident due to thrombus of left middle cerebral artery
medcode	strat_ASCVD	5011161000006115	Lacunar stroke
medcode	strat_ASCVD	605481000006110	CVA - cerebrovascular accident in the puerperium
medcode	strat_ASCVD	6846141000006118	Cardioembolic stroke
medcode	strat_ASCVD	746571000006116	"Intracerebral haemorrhage, multiple localized"
medcode	strat_ASCVD	5011191000006111	Pure motor lacunar infarction
medcode	strat_ASCVD	9868571000006116	Mural thrombus of left ventricle following acute myocardial infarction
medcode	strat_ASCVD	813961000006116	Haemopericardium as current complication following acute myocardial infarction
medcode	strat_ASCVD	498031000006112	Atrial septal defect as current complication following acute myocardial infarction
medcode	strat_ASCVD	36036010	Syncope anginosa
medcode	strat_ASCVD	5056201000006111	Triple vessel coronary artery disease
medcode	strat_ASCVD	6601121000006118	Coronary artery thrombosis
medcode	strat_ASCVD	362461000006119	[X]Acute transmural myocardial infarction of unspecif site
medcode	strat_ASCVD	299811016	Subsequent myocardial infarction of anterior wall
medcode	strat_ASCVD	455422014	Postoperative subendocardial myocardial infarction
medcode	strat_ASCVD	6360361000006114	Left main coronary artery disease
medcode	strat_ASCVD	13941171000006115	Occlusion of mid left anterior descending coronary artery
medcode	strat_ASCVD	14130081000006114	Stenosis of left coronary artery main stem
medcode	strat_ASCVD	8278561000006114	Ischaemic lower limb pain at rest
medcode	strat_ASCVD	3508961018	Cerebrovascular accident due to thrombus of right middle cerebral artery
medcode	strat_ASCVD	7855631000006111	Cerebral ischaemic stroke due to small artery occlusion
medcode	strat_ASCVD	13909901000006119	Cerebral ischaemic stroke co-occurrent with subarachnoid haemorrhage
medcode	strat_ASCVD	300276019	External capsule haemorrhage
medcode	strat_ASCVD	4777881000006112	"Intracerebral haemorrhage, multiple localised"
medcode	strat_ASCVD	345639010	Infarction - precerebral
medcode	strat_ASCVD	5011451000006114	Stroke of uncertain pathology
medcode	strat_ASCVD	3505637014	Occlusion of left middle cerebral artery
medcode	strat_ASCVD	300352012	Impending cerebral ischaemia
medcode	strat_ASCVD	5492201000006111	TIA - Transient ischaemic attack
medcode	strat_ASCVD	7289121000006119	Recurrent transient cerebral ischaemic attack
medcode	strat_ASCVD	2729671000000118	Acute transmural myocardial infarction
medcode	strat_ASCVD	455423016	"Postoperative myocardial infarction, unspecified"
medcode	strat_ASCVD	4776071000006117	Two coronary vessel disease
medcode	strat_ASCVD	6860261000006118	IHD - Ischemic heart disease
medcode	strat_ASCVD	109916013	Dressler's syndrome
medcode	strat_ASCVD	14130091000006112	Stenosis of circumflex branch of left coronary artery
medcode	strat_ASCVD	5011141000006119	Posterior cerebral circulation stroke
medcode	strat_ASCVD	6990991000006112	Ischemic stroke
medcode	strat_ASCVD	14194801000006111	Acute cerebrovascular accident due to ischaemia
medcode	strat_ASCVD	3166141000006114	"Angina, class II"
medcode	strat_ASCVD	7475751000006117	Ischaemic dilated cardiomyopathy due to coronary artery disease
medcode	strat_ASCVD	3536581000006113	Coronary occlusion
medcode	strat_ASCVD	13930031000006112	Delayed postmyocardial infarction pericarditis
medcode	strat_ASCVD	13941121000006116	Occlusion of proximal left anterior descending coronary artery
medcode	strat_ASCVD	280561000006111	Non-insulin-dependent diabetes mellitus with peripheral angiopathy
medcode	strat_ASCVD	13919651000006113	Ulcer of heel due to atherosclerosis of artery of lower limb
medcode	strat_ASCVD	6348291000006115	Thrombotic stroke
medcode	strat_ASCVD	7839991000006115	Silent cerebral infarct
medcode	strat_ASCVD	3511959014	Thrombosis of left middle cerebral artery
medcode	strat_ASCVD	3509794017	Cerebrovascular accident due to occlusion of left middle cerebral artery
medcode	strat_ASCVD	14014251000006116	Cerebrovascular accident due to occlusion of bilateral pontine arteries
medcode	strat_ASCVD	5011111000006118	Partial anterior cerebral circulation stroke
medcode	strat_ASCVD	5011211000006112	Pure sensory lacunar infarction
medcode	strat_ASCVD	12122331000006116	Acute ST segment elevation myocardial infarction of inferolateral wall
medcode	strat_ASCVD	2619484018	MI - Myocardial infarction aborted
medcode	strat_ASCVD	300879015	[X]Other forms of chronic ischaemic heart disease
medcode	strat_ASCVD	12122341000006114	Acute ST segment elevation myocardial infarction of inferoposterior wall
medcode	strat_ASCVD	5056421000006119	Old inferior myocardial infarction
medcode	strat_ASCVD	67081000006119	Ventricular septal defect as current complication following acute myocardial infarction
medcode	strat_ASCVD	300511019	Peripheral angiopathic disease EC NOS
medcode	strat_ASCVD	3511955015	Thrombosis of right middle cerebral artery
medcode	strat_ASCVD	14492731000006117	Cerebrovascular accident of thalamus
medcode	strat_ASCVD	13909881000006116	Cerebral ischaemic stroke due to global hypoperfusion with watershed infarct
medcode	strat_ASCVD	4056931000006116	Brain stem haemorrhage
medcode	strat_ASCVD	3509810017	Cerebrovascular accident due to occlusion of right middle cerebral artery
medcode	strat_ASCVD	5011121000006114	PACS - Partial anterior cerebral circulation stroke
medcode	strat_ASCVD	2901571000006113	Completed stroke
medcode	strat_ASCVD	12223121000006111	ICH - intracerebral haemorrhage
medcode	strat_ASCVD	3508955016	Cerebrovascular accident due to thrombus of basilar artery
medcode	strat_ASCVD	118831000006118	Subsequent myocardial infarction of unspecified site
medcode	strat_ASCVD	6546751000006118	First myocardial infarction
medcode	strat_ASCVD	300876010	[X]Other forms of acute ischaemic heart disease
medcode	strat_ASCVD	3371361000006117	Coronary arteriosclerosis
medcode	strat_ASCVD	5058121000006110	Critical lower limb ischemia
medcode	strat_ASCVD	459306016	Type II diabetes mellitus with peripheral angiopathy
medcode	strat_ASCVD	7067291000006113	Infarction of medulla oblongata
medcode	strat_ASCVD	2729571000000119	Cerebral infarction due to stenosis of cerebral artery
medcode	strat_ASCVD	3505639012	Occlusion of right middle cerebral artery
medcode	strat_ASCVD	32122016	Status anginosus
medcode	strat_ASCVD	543291000006110	Myocardial infarction with complication
medcode	strat_ASCVD	6841231000006113	Acute ischaemic heart disease
medcode	strat_ASCVD	7510331000006117	History of non-ST segment elevation myocardial infarction
medcode	strat_ASCVD	3641641000006116	Acute myocardial infarction of anterolateral wall
medcode	strat_ASCVD	13941191000006119	Occlusion of distal left anterior descending coronary artery
medcode	strat_ASCVD	14015031000006119	Myocardial infarction due to demand ischaemia
medcode	strat_ASCVD	7574481000006111	Subsequent non-ST segment elevation myocardial infarction
medcode	strat_ASCVD	5589641000006112	Intracerebellar and posterior fossa haemorrhage
medcode	strat_ASCVD	3507383012	Spontaneous haemorrhage of cortical intracerebral hemisphere
medcode	strat_ASCVD	483988011	Bulbar haemorrhage
medcode	strat_ASCVD	2729551000000111	Cerebral infarction due to occlusion of cerebral artery
medcode	strat_ASCVD	14182621000006113	Cryptogenic stroke
medcode	strat_ASCVD	5011521000006118	Vertebrobasilar territory transient ischaemic attack
medcode	strat_ASCVD	299758019	Stenocardia
medcode	strat_ASCVD	4776031000006115	Ischaemic heart disease - angina
medcode	strat_ASCVD	4776141000006112	Ischemic cardiomyopathy
medcode	strat_ASCVD	2855351000006111	Myocardial infarct
medcode	strat_ASCVD	5056411000006110	Old anterior myocardial infarction
medcode	strat_ASCVD	5056941000006119	Post-infarction pericarditis
medcode	strat_ASCVD	8087751000006116	Acute ST segment elevation myocardial infarction involving left anterior descending coronary artery
medcode	strat_ASCVD	6841391000006118	Acute myocardial ischaemia
medcode	strat_ASCVD	1229885017	Microinfarction of heart
medcode	strat_ASCVD	3565871000006113	Acute myocardial infarction of inferolateral wall
medcode	strat_ASCVD	7502661000006117	Microvascular ischaemia of myocardium
medcode	strat_ASCVD	4354131000006110	Left coronary artery occlusion
medcode	strat_ASCVD	13945191000006117	Occlusion of anterior descending branch of left coronary artery
medcode	strat_ASCVD	14130111000006115	LAD (left anterior descending) coronary artery stenosis
medcode	strat_ASCVD	7848701000006116	Acute occlusion of artery of lower limb co-occurrent and due to thromboembolus
medcode	strat_ASCVD	13718621000006117	History of cerebrovascular accident due to ischaemia
medcode	strat_ASCVD	5011071000006114	Total anterior cerebral circulation stroke
medcode	strat_ASCVD	5011241000006111	Lacunar ataxic hemiparesis
medcode	strat_ASCVD	14194811000006114	Acute ischaemic stroke
medcode	strat_ASCVD	9843961000006118	Acute ST segment elevation myocardial infarction of anterolateral wall
medcode	strat_ASCVD	9868461000006110	Unstable angina co-occurrent and due to coronary arteriosclerosis
medcode	strat_ASCVD	7065281000006117	Ischaemic congestive cardiomyopathy
medcode	strat_ASCVD	3499001000006116	"Angina, class I"
medcode	strat_ASCVD	7508021000006119	CABG (coronary artery bypass graft) operation planned
medcode	strat_ASCVD	7572351000006115	Silent coronary vasospastic disease
medcode	strat_ASCVD	13941141000006111	Acute ST segment elevation myocardial infarction due to mid left anterior descending coronary artery occlusion
medcode	strat_ASCVD	5294511000006117	Coronary graft stenosis
medcode	strat_ASCVD	6043771000006118	Non-Q wave myocardial infarction
medcode	strat_ASCVD	616081000006113	Diabetes mellitus insulin-glucose infusion in acute myocardial infarction
medcode	strat_ASCVD	3452181000006112	Acute myocardial infarction of lateral wall
medcode	strat_ASCVD	14145381000006119	Occlusion of circumflex branch of left coronary artery
medcode	strat_ASCVD	913931000006116	Type 1 diabetes mellitus with peripheral angiopathy
medcode	strat_ASCVD	300970017	[X]Peripheral angiopathy in diseases classified elsewhere
medcode	strat_ASCVD	6633851000006110	PVD-peripheral vascular disease
medcode	strat_ASCVD	5967911000006119	Trash foot
medcode	strat_ASCVD	3508962013	Stroke due to thrombus of right middle cerebral artery
medcode	strat_ASCVD	2832651000006111	Subcortical haemorrhage
medcode	strat_ASCVD	5011351000006119	Posterior cerebral circulation haemorrhagic infarction
medcode	strat_ASCVD	3512176011	Embolus of left middle cerebral artery
medcode	strat_ASCVD	2622631000006114	Intrapontine haemorrhage
